# ID, Label, Sum, Omnivariance, Eigenentropy, Linearity, Planarity, Sphericity, Anisotropy,Relative Height, Area Bounding Box, Area Oriented Bounding Box, Aspect Ratio, Density m2,Density m3, Area Convex Hull, Shape Index , Distance Z, Distance XY
   0.00000,   0.00000,  11.28646,   1.72125,   0.52471,   0.78183,   0.18642,   0.03175,   0.96825,   5.02000,  48.73193,  48.59791,   2.26223,  37.22382,   7.41510,  46.98954,   1.64152,   0.78338,   0.10196
   1.00000,   0.00000,  10.58098,   2.29554,   0.69961,   0.64016,   0.27412,   0.08572,   0.91428,   3.60000,  64.71548,  64.69690,   1.72491,  32.08809,   8.91336,  53.22318,   1.86922,   0.71518,   0.63249
   2.00000,   0.00000,  40.79018,   8.79732,   0.75169,   0.35727,   0.56296,   0.07977,   0.92023,   7.49000, 273.66232, 273.37949,   1.06286,  32.74569,   4.37192, 239.90445,   4.01883,   1.16139,   0.60965
   3.00000,   0.00000,  46.33735,   9.32391,   0.72475,   0.40345,   0.53421,   0.06235,   0.93765,   7.07000, 354.43005, 298.07703,   1.36617,  34.48438,   4.87756, 265.78952,   4.28723,   0.92127,   0.56068
   4.00000,   0.00000,  53.85738,   7.27928,   0.64185,   0.44432,   0.53838,   0.01729,   0.98271,   5.21000, 520.88232, 361.61670,   1.30781,  33.52998,   6.43570, 332.97028,   4.87980,   0.67821,   0.13652
   5.00000,   0.00000,  17.64779,   2.69725,   0.59843,   0.64829,   0.32513,   0.02658,   0.97342,   3.70000, 122.57656, 122.14171,   1.60563,  27.70552,   7.48798, 102.33717,   2.63021,   0.57665,   0.72084
   6.00000,   0.00000,  14.42233,   2.06413,   0.67769,   0.19711,   0.78070,   0.02220,   0.97780,   1.66000,  88.37688,  87.03230,   1.11088,  37.18160,  22.39856,  85.87453,   2.36997,   0.06016,   0.06752
   7.00000,   0.00000,  68.31511,   6.98133,   0.52229,   0.70036,   0.29168,   0.00796,   0.99204,   3.75000, 424.71246, 416.78601,   1.63382,  30.87915,   8.23444, 365.96097,   4.82694,  -0.54290,   1.62728
   8.00000,   0.00000,  38.76576,   5.83068,   0.63371,   0.53995,   0.43587,   0.02418,   0.97582,   5.77000, 270.18765, 268.79688,   1.40793,  28.75405,   4.98337, 227.85353,   3.97012,   0.40503,   0.80286
   9.00000,   0.00000,  37.27874,   5.80283,   0.51417,   0.80416,   0.15984,   0.03600,   0.96400,   6.66000, 189.34543, 186.41302,   2.03308,  29.85306,   4.48244, 180.44446,   3.25629,   1.23167,   0.88902
  10.00000,   0.00000,  32.71294,   4.26468,   0.63797,   0.44327,   0.54127,   0.01547,   0.98453,   3.59000, 201.38400, 201.05403,   1.32188,  35.71677,   9.94896, 192.89429,   3.51677,   0.23706,   0.24376
  11.00000,   0.00000,  45.62119,   8.36379,   0.67593,   0.53130,   0.42304,   0.04566,   0.95434,   6.65000, 343.25586, 342.57379,   1.17325,  28.59238,   4.29961, 277.18469,   4.48349,   0.27894,   0.49693
  12.00000,   0.00000,   9.36505,   1.76237,   0.64141,   0.66435,   0.28246,   0.05319,   0.94681,   4.32000,  54.77911,  54.67242,   1.62228,  34.82560,   8.06148,  50.15804,   1.82713,   0.60027,   0.20026
  13.00000,   0.00000,  28.20518,   4.16106,   0.68174,   0.19554,   0.78005,   0.02442,   0.97558,   5.85000, 205.19673, 204.87260,   1.01255,  29.46709,   5.03711, 172.55748,   3.39995,   0.34975,   1.13572
  14.00000,   0.00000,  31.52839,   4.96435,   0.67942,   0.33874,   0.63278,   0.02848,   0.97152,   4.82000, 192.88675, 192.86061,   1.20695,  37.23933,   7.72600, 184.25580,   3.53537,   0.97574,   0.34041
  15.00000,   0.00000, 144.08492,  20.75983,   0.60223,   0.61444,   0.36394,   0.02162,   0.97838,   9.57000, 940.22473, 938.75989,   1.12863,  28.07214,   2.93335, 765.83606,   7.11978,   1.95499,   3.31955
  16.00000,   0.00000,  24.67923,   5.08602,   0.69860,   0.57599,   0.35536,   0.06865,   0.93135,   5.06000, 157.69583, 153.17842,   1.52831,  35.11591,   6.93990, 137.01289,   3.09228,   0.63835,   0.48443
  17.00000,   0.00000,  36.53560,   3.42616,   0.57216,   0.58546,   0.40884,   0.00570,   0.99430,   2.72000, 253.94977, 248.74402,   1.28255,  28.18158,  10.36088, 208.93623,   3.64275,   0.59926,   1.69109
  18.00000,   0.00000,   5.77375,   1.14679,   0.66222,   0.65471,   0.28185,   0.06344,   0.93656,   2.92000,  34.45442,  34.33492,   1.75502,  32.56160,  11.15123,  31.18900,   1.37856,   0.74729,   0.13612
  19.00000,   0.00000,  26.54847,   4.70439,   0.71224,   0.20217,   0.75428,   0.04354,   0.95646,   5.88000, 174.90076, 174.80589,   1.00500,  34.42676,   5.85489, 157.60658,   3.30481,   0.93954,   0.51557
  20.00000,   0.00000,  29.59157,   6.10359,   0.70091,   0.56808,   0.36328,   0.06865,   0.93135,   6.99000, 178.79485, 178.79485,   1.37336,  34.15087,   4.88568, 159.40784,   3.24226,   1.39030,   0.66935
  21.00000,   0.00000,  36.55364,   4.12130,   0.49461,   0.75552,   0.23286,   0.01162,   0.98838,   4.37000, 244.08452, 233.04501,   1.74592,  28.35933,   6.48955, 188.95256,   3.48071,   0.69954,   0.72742
  22.00000,   0.00000,  97.81700,  16.02564,   0.54132,   0.78420,   0.17540,   0.04039,   0.95961,   8.13000, 533.14563, 532.74542,   2.25950,  33.91488,   4.17157, 470.96478,   5.41044,   0.58294,   0.29406
  23.00000,   0.00000,  66.30405,  14.28911,   0.76289,   0.20013,   0.71626,   0.08361,   0.91639,   8.38000, 417.01733, 407.14084,   1.18168,  35.32193,   4.21503, 389.76498,   5.05520,   1.61551,   0.09856
  24.00000,   0.00000,  36.89111,   4.76300,   0.62573,   0.49357,   0.49147,   0.01497,   0.98503,   4.66000, 248.61133, 247.90417,   1.08490,  30.60053,   6.56664, 215.41841,   3.80291,   0.93702,   1.21894
  25.00000,   0.00000,  16.20178,   2.49753,   0.68254,   0.27499,   0.69783,   0.02718,   0.97282,   2.12000, 120.51460, 120.43977,   1.25566,  28.57030,  13.47656, 110.51012,   2.74039,   0.11585,   0.75793
  26.00000,   0.00000,  40.97688,  10.46829,   0.83028,   0.14346,   0.69704,   0.15950,   0.84050,   7.72000, 370.82877, 296.02133,   1.08725,  32.90979,   4.26293, 249.50665,   4.32931,   0.64918,   0.61947
  27.00000,   0.00000,  12.17266,   1.43325,   0.60460,   0.53743,   0.45127,   0.01130,   0.98870,   3.03000,  93.54557,  93.26343,   1.24106,  23.52476,   7.76395,  80.21077,   2.35635,   0.54201,   0.86051
  28.00000,   0.00000,  30.30746,   5.27484,   0.69708,   0.34349,   0.61736,   0.03915,   0.96085,   5.61000, 206.38565, 206.38565,   1.07282,  33.20483,   5.91886, 181.70844,   3.55038,   0.74285,   1.10675
  29.00000,   0.00000,  49.93787,   5.01764,   0.53940,   0.66772,   0.32494,   0.00734,   0.99266,   4.31000, 382.66376, 379.99603,   1.28163,  25.86606,   6.00141, 294.14636,   4.37862,   0.65890,   0.56651
  30.00000,   0.00000,  45.49519,   8.30290,   0.71701,   0.22896,   0.72364,   0.04740,   0.95260,   7.49000, 328.10251, 320.44394,   1.04642,  31.00074,   4.13895, 269.60358,   4.28810,   1.26431,   0.98899
  31.00000,   0.00000,  63.54266,  13.35180,   0.70725,   0.56813,   0.35863,   0.07325,   0.92675,   7.64000, 604.99994, 396.61221,   1.42313,  34.26269,   4.48464, 358.45328,   4.96995,   0.92012,   0.61905
  32.00000,   0.00000,  22.72854,   1.56605,   0.44965,   0.77236,   0.22496,   0.00268,   0.99732,   3.53000, 139.08925, 138.99734,   1.58608,  26.37460,   7.47156, 112.81466,   2.63900,   1.09981,   1.16308
  33.00000,   0.00000,  11.64276,   3.62118,   0.94508,   0.01016,   0.55833,   0.43151,   0.56849,   6.90000,  60.25313,  60.09462,   1.03207,  31.56688,   4.57491,  57.98563,   1.95486,   1.21831,   0.12984
  34.00000,   0.00000,  81.05434,   9.56657,   0.59282,   0.57432,   0.41421,   0.01146,   0.98854,   8.35000, 593.70923, 587.99817,   1.39755,  22.65993,   2.71376, 467.45523,   5.61189,  -0.70159,   2.09986
  35.00000,   0.00000,  33.60498,   6.96417,   0.74168,   0.33215,   0.59791,   0.06994,   0.93006,   6.74000, 216.56520, 214.81319,   1.11889,  34.48578,   5.11658, 200.04341,   3.67095,   1.61988,   0.48611
  36.00000,   0.00000,  27.43797,   6.56277,   0.79914,   0.22444,   0.65534,   0.12021,   0.87979,   7.29000, 197.93263, 190.34143,   1.18745,  32.56779,   4.46746, 162.12274,   3.45106,   0.76136,   0.33779
  37.00000,   0.00000,  38.66532,   7.64807,   0.72401,   0.37191,   0.56890,   0.05919,   0.94081,   6.93000, 264.29926, 263.48206,   1.10724,  32.01736,   4.62011, 234.70467,   4.05879,   1.33686,   1.32292
  38.00000,   0.00000,  32.51357,   3.77958,   0.52623,   0.71317,   0.27483,   0.01200,   0.98800,   5.82000, 223.83981, 223.66174,   1.49034,  25.85601,   4.44261, 180.44153,   3.46646,  -0.19865,   1.17752
  39.00000,   0.00000,   6.85779,   1.35097,   0.67812,   0.59726,   0.34342,   0.05933,   0.94067,   2.85000,  42.24091,  42.18435,   1.50542,  29.22885,  10.25574,  39.70953,   1.58771,   0.71503,   0.27959
  40.00000,   0.00000,  10.30782,   1.81835,   0.58357,   0.74838,   0.20374,   0.04788,   0.95212,   3.44000,  54.42608,  54.21212,   1.63827,  30.04863,   8.73507,  50.67211,   1.76753,   0.56393,   0.26936
  41.00000,   0.00000,  13.42475,   2.46169,   0.65953,   0.59101,   0.36251,   0.04648,   0.95352,   3.50000,  73.72316,  73.18854,   1.55966,  38.62627,  11.03608,  70.52206,   2.12574,   0.78339,   0.09338
  42.00000,   0.00000,  46.93729,   4.84701,   0.43531,   0.81524,   0.17459,   0.01017,   0.98983,   6.76000, 362.33380, 272.65082,   1.84471,  28.64103,   4.23684, 234.41676,   3.79621,  -0.01731,   1.27973
  43.00000,   0.00000,  40.68483,   7.28037,   0.69811,   0.38216,   0.57540,   0.04245,   0.95755,   8.13000, 312.42065, 312.36728,   1.17050,  26.36320,   3.24271, 267.97571,   4.31771,   0.99180,   2.07244
  44.00000,   0.00000,  48.15170,   5.17185,   0.56525,   0.62416,   0.36709,   0.00875,   0.99125,   4.83000, 344.13721, 343.61188,   1.22356,  28.14513,   5.82715, 289.01459,   4.46216,   0.83039,   0.72158
  45.00000,   0.00000,  29.89401,   5.70864,   0.71773,   0.34655,   0.60050,   0.05295,   0.94705,   6.61000, 232.98814, 184.70520,   1.00327,  35.13707,   5.31574, 169.69267,   3.40761,   1.02649,   0.70754
  46.00000,   0.00000,  25.99734,   5.75000,   0.69571,   0.67968,   0.22436,   0.09596,   0.90404,   8.29000, 160.03267, 159.96967,   1.67846,  21.54158,   2.59850, 121.09467,   2.60336,   1.30186,   2.52624
  47.00000,   0.00000,  75.48040,  12.60030,   0.57763,   0.73091,   0.23042,   0.03867,   0.96133,   8.00000, 399.29599, 398.31302,   1.85942,  35.43444,   4.42931, 368.82187,   4.78409,   1.82564,   0.11001
  48.00000,   0.00000,  16.42493,   3.06139,   0.68401,   0.51487,   0.43703,   0.04811,   0.95189,   5.52000, 113.57134, 113.57134,   1.56455,  28.48430,   5.16020,  97.99865,   2.48474,   0.43381,   1.09737
  49.00000,   0.00000,  28.09894,   5.35713,   0.66240,   0.61612,   0.33025,   0.05362,   0.94638,   7.57000, 147.06995, 146.94978,   1.61433,  39.68703,   5.24267, 143.38541,   3.01049,   1.43885,   0.02904
  50.00000,   0.00000,  37.10311,   4.29269,   0.60880,   0.51768,   0.47164,   0.01069,   0.98931,   4.89000, 249.83182, 249.71109,   1.10753,  29.67830,   6.06918, 215.28818,   3.77567,   0.64672,   1.47996
  51.00000,   0.00000,  37.73633,   5.44940,   0.63900,   0.49636,   0.48244,   0.02120,   0.97880,   4.82000, 256.62299, 254.51755,   1.19665,  32.25711,   6.69235, 218.13708,   3.89116,   1.15834,   1.02749
  52.00000,   0.00000,  67.90932,  15.53876,   0.76853,   0.39490,   0.50734,   0.09776,   0.90224,   9.35000, 473.39194, 471.12051,   1.22268,  27.18200,   2.90717, 392.70761,   5.21580,   1.49015,   1.62066
  53.00000,   0.00000,  11.81294,   2.11513,   0.71666,   0.15061,   0.80337,   0.04602,   0.95398,   4.15000,  76.56090,  76.42963,   1.01062,  34.67242,   8.35480,  71.70038,   2.22146,   0.62184,   0.26419
  54.00000,   0.00000,  64.59975,  16.06380,   0.80382,   0.39044,   0.47594,   0.13362,   0.86638,  10.97000, 388.48792, 387.53500,   1.30068,  35.26649,   3.21481, 352.29965,   4.93591,   2.55738,   0.49927
  55.00000,   0.00000,  63.62237,  13.50454,   0.75991,   0.15485,   0.76431,   0.08084,   0.91916,   9.15000, 389.41196, 388.16473,   1.13636,  36.67257,   4.00793, 374.58926,   4.99524,   1.04317,   0.05360
  56.00000,   0.00000,  30.99949,   4.41598,   0.57692,   0.66911,   0.30928,   0.02161,   0.97839,   4.78000, 177.94608, 175.43416,   1.70926,  34.47447,   7.21223, 164.58997,   3.19133,   1.02920,   0.21933
  57.00000,   0.00000,  43.46712,   8.98648,   0.72290,   0.46783,   0.46413,   0.06804,   0.93196,   6.45000, 328.69321, 327.47357,   1.24684,  28.60689,   4.43518, 247.32991,   4.14872,   0.33969,   1.95616
  58.00000,   0.00000,  11.90770,   1.91727,   0.57535,   0.71880,   0.24745,   0.03375,   0.96625,   3.58000,  64.90261,  62.84060,   1.85446,  35.80488,  10.00136,  58.97221,   1.92920,   0.65996,   0.02833
  59.00000,   0.00000,  34.89499,   5.29383,   0.66594,   0.39531,   0.57970,   0.02499,   0.97501,   4.30000, 252.34058, 250.61230,   1.25241,  31.02003,   7.21396, 219.53967,   3.84784,   0.86134,   0.50101
  60.00000,   0.00000,1196.89978,  37.64487,   0.19313,   0.94409,   0.05525,   0.00066,   0.99934,   9.45000,3986.30811,3979.10889,   3.90990,  31.56611,   3.34033,3478.11670,  12.24774,   1.52148,   5.09463
  61.00000,   0.00000,  27.23448,   4.14018,   0.64981,   0.48294,   0.49215,   0.02491,   0.97509,   4.85000, 171.50105, 169.65118,   1.38128,  33.65140,   6.93843, 158.35512,   3.25281,   0.78265,   0.44647
  62.00000,   0.00000,  19.23846,   3.39412,   0.68578,   0.44171,   0.51812,   0.04017,   0.95983,   5.33000, 122.41795, 121.98213,   1.29273,  35.85771,   6.72753, 111.88171,   2.75629,   0.58693,   0.41733
  63.00000,   0.00000,  19.26465,   3.17372,   0.68591,   0.34905,   0.61816,   0.03279,   0.96721,   3.71000, 120.25207, 119.90491,   1.24207,  35.83673,   9.65950, 114.87693,   2.78770,   0.86322,   0.19290
  64.00000,   0.00000, 162.39948,  22.53121,   0.57086,   0.67311,   0.30693,   0.01996,   0.98004,   9.42000,1087.13025,1083.63757,   1.31452,  25.93118,   2.75278, 818.74066,   7.24640,   1.64986,   4.30799
  65.00000,   0.00000,  10.21969,   1.51083,   0.65699,   0.42619,   0.55089,   0.02292,   0.97708,   1.50000,  59.85328,  59.63271,   1.32835,  37.29497,  24.86331,  58.76180,   1.96514,   0.06620,   0.01364
